ID;id_season;family;category;fabric;color_rgb;length_type;silhouette_type;waist_type;neck_lapel_type;sleeve_length_type;heel_shape_type;toecap_type;woven_structure;knit_structure;print_type;archetype;moment;phase_in;phase_out;life_cycle_length;num_stores;num_sizes;has_plus_sizes;price;Production;weekly_demand
6095;86;Blazers;Outerwear;WOVEN;0,0,0;Standard;Regular;;Flap;Long;;;Light;;Sin Estampado;Lady;FORMAL WORK;9/1/2023;25/6/2023;24;1213;12;TRUE;39.99;121115;73998
6096;86;Intimate;Accesories, Swim and Intimate;WOVEN;29,80,144;;;;;;;;;;Sin Estampado;;TIME OFF;2/1/2023;26/3/2023;12;45;3;FALSE;29.99;691;146
6097;86;Skirts;Bottoms;TRICOT;219,207,189;Mini/Micro;Evase;Adjustable / Rubber;;;;;;Midpoint;Sin Estampado;;CASUAL WORK;20/3/2023;14/5/2023;8;335;7;FALSE;25.99;10272;3066
6098;88;Shirt;Tops;WOVEN;125,128,147;Standard;Straight;;Draped;Short;;;Light;;Cuadros;;CASUAL EVENT;4/3/2024;14/4/2024;6;211;3;FALSE;29.99;10579;975
6099;87;Jackets;Outerwear;CIRCULAR;162,130,120;Short;Slim;;Shirt-style collar;Long;;;Light;;Sin Estampado;Casual Chic;TIME OFF;2/10/2023;26/11/2023;8;782;5;FALSE;19.99;26532;12287
6100;88;Shirt;Tops;WOVEN;196,154,69;Long;Regular;;Shirt-style collar;Long;;;Light;;Sin Estampado;Ideal;CASUAL WORK;18/3/2024;12/5/2024;8;337;7;TRUE;29.99;21333;3441
6102;87;Trousers;Bottoms;WOVEN;232,231,225;Crop;Paperbag;;;;;;;;Sin Estampado;Ideal;FORMAL WORK;21/8/2023;12/11/2023;12;1009;7;FALSE;35.99;47832;14174
6103;87;Dresses;Dresses, jumpsuits and Complete set;WOVEN;29,80,144;Short;Slim;;Wrap collar;Long;;;Light;;Otros Estampados;Casual Chic;CASUAL WORK;24/7/2023;3/9/2023;6;479;7;FALSE;29.99;22873;3580
6104;88;Trousers;Bottoms;TRICOT;0,0,0;Long;Straight;Regular Waist;;;;;;Fine point;Sin Estampado;Expert;TIME OFF;29/1/2024;24/3/2024;8;810;7;FALSE;39.99;25600;8375
6105;88;Parkas;Outerwear;WOVEN;81,77,50;Standard;Oversize;;;;;;Medium;;Sin Estampado;Ideal;TIME OFF;12/2/2024;7/4/2024;8;340;3;FALSE;69.99;9809;2068
6106;86;Cardigans;Tops;TRICOT;79,132,84;Long;Straight;;V-Neck;Long;;;;Fine point;Sin Estampado;;CASUAL WORK;28/11/2022;19/2/2023;12;63;4;FALSE;35.99;3263;258
6107;89;Skirts;Bottoms;CIRCULAR;186,186,186;Short;Evase;Adjustable / Rubber;;;;;Light;;Sin Estampado;;TIME OFF;23/9/2024;17/11/2024;8;87;5;FALSE;29.99;4084;264
6109;89;Vest;Outerwear;TRICOT;243,242,238;Standard;Straight;;V-Neck;;;;;Midpoint;Sin Estampado;Authentic;TIME OFF;27/5/2024;21/7/2024;8;865;7;FALSE;25.99;24886;16845
6110;88;Tops;Tops;CIRCULAR;0,0,0;Standard;Straight;;Asymmetric;Sleeveless;;;Light;;Sin Estampado;Authentic;CASUAL EVENT;11/12/2023;4/2/2024;8;154;3;FALSE;15.99;5238;2638
6111;89;Jackets;Outerwear;WOVEN;79,132,84;Short;;;Rounded Neck;Long;;;Medium;;Sin Estampado;Casual Chic;TIME OFF;12/8/2024;6/10/2024;8;154;5;FALSE;49.99;7811;1433
6112;87;Sweater;Tops;TRICOT;233,227,214;Standard;Straight;;Perkins;Long;;;;Fine point;Sin Estampado;Wow;CASUAL WORK;24/7/2023;17/9/2023;8;958;7;FALSE;29.99;34621;8130
6114;89;Tops;Tops;WOVEN;29,80,144;Crop;Straight;;Close-fitting;Sleeveless;;;Medium;;Sin Estampado;Lady;CASUAL WORK;15/7/2024;8/9/2024;8;62;5;FALSE;39.99;2921;339
6115;86;T-shirt;Tops;CIRCULAR;241,133,0;Standard;Straight;;Rounded Neck;Short;;;Light;;Sin Estampado;;TIME OFF;30/1/2023;21/5/2023;16;220;7;FALSE;12.99;25106;7393
6116;87;Jackets;Outerwear;WOVEN;81,77,50;Standard;Straight;;;;;;;;Sin Estampado;Casual Chic;TIME OFF;28/8/2023;22/10/2023;8;223;7;FALSE;49.99;8952;1467
6117;88;Coats;Outerwear;TRICOT;79,132,84;Medium;Oversize;;Flap;Long;;;;Midpoint;Sin Estampado;Authentic;CASUAL WORK;27/11/2023;18/2/2024;12;584;5;FALSE;69.99;25222;3949
6118;88;Dresses;Dresses, jumpsuits and Complete set;WOVEN;29,80,144;Short;Evase;;Wrap collar;Long;;;Light;;Cuadros;;CASUAL WORK;5/2/2024;17/3/2024;6;279;5;FALSE;39.99;14108;764
6120;89;Tops;Tops;WOVEN;224,198,198;Standard;Straight;;Close-fitting;Sleeveless;;;Light;;Sin Estampado;Lady;TIME OFF;27/5/2024;13/10/2024;20;128;5;FALSE;19.99;6859;1898
6122;89;Blazers;Outerwear;WOVEN;245,244,238;;;;Flap;Long;;;Medium;;Sin Estampado;;FORMAL WORK;27/5/2024;21/7/2024;8;839;7;FALSE;39.99;29704;5661
6123;88;Trousers;Bottoms;WOVEN;243,242,238;Long;Straight;Regular Waist;;;;;;;Sin Estampado;;CASUAL WORK;18/3/2024;9/6/2024;12;259;6;FALSE;39.99;12112;2268
6124;88;Dresses;Dresses, jumpsuits and Complete set;WOVEN;79,132,84;Short;Oversize;;Close-fitting;Long;;;Light;;Sin Estampado;Casual Chic;TIME OFF;18/3/2024;12/5/2024;8;159;4;FALSE;49.99;7838;1079
6125;87;Skirts;Bottoms;JEANS;130,140,142;Short;Evase;Low Waist;;;;;Medium;;Sin Estampado;;TIME OFF;14/8/2023;5/11/2023;12;130;7;FALSE;29.99;10441;1077
6126;86;Skirts;Bottoms;WOVEN;245,244,238;Midi;Evase;Regular Waist;;;;;Medium;;Sin Estampado;Lady;FORMAL EVENT;30/1/2023;21/5/2023;16;1096;7;FALSE;35.99;41895;8293
6127;87;Sweater;Tops;TRICOT;242,160,157;Standard;Straight;;Shirt-style collar;Long;;;;Fine point;Sin Estampado;Ideal;TIME OFF;11/9/2023;3/12/2023;12;613;3;FALSE;39.99;17582;8144
6128;88;Trousers;Bottoms;CIRCULAR;216,209,195;Long;Straight;Adjustable / Rubber;;;;;Medium;;Sin Estampado;Wow;TIME OFF;26/2/2024;5/5/2024;10;263;5;FALSE;25.99;14079;4313
6129;89;Trousers;Bottoms;WOVEN;0,0,0;Long;Straight;;;Long;;;Medium;;Sin Estampado;Wow;FORMAL EVENT;4/11/2024;29/12/2024;8;313;5;FALSE;69.99;8281;5035
6130;87;Tops;Tops;TRICOT;0,0,0;Crop;Straight;;Halter;Sleeveless;;;;Midpoint;Sin Estampado;Authentic;CASUAL EVENT;29/5/2023;23/7/2023;8;170;7;FALSE;25.99;7048;1583
6131;89;Dresses;Dresses, jumpsuits and Complete set;WOVEN;49,86,54;Midi;Straight;;Low cut;Sleeveless;;;Light;;Sin Estampado;;CASUAL EVENT;28/10/2024;24/11/2024;4;210;7;FALSE;39.99;10367;2592
6132;88;Tops;Tops;TRICOT;216,209,195;Standard;Straight;;Rounded Neck;Sleeveless;;;;Fine point;Sin Estampado;Lady;TIME OFF;8/4/2024;2/6/2024;8;855;7;FALSE;19.99;25469;16597
6133;89;T-shirt;Tops;CIRCULAR;0,0,0;Standard;Straight;;Close-fitting;Long;;;;;Sin Estampado;Lady;CASUAL EVENT;28/10/2024;22/12/2024;8;360;5;FALSE;25.99;17480;13373
6134;89;Trousers;Bottoms;WOVEN;186,186,186;Standard;Straight;Regular Waist;;;;;;;Sin Estampado;Ideal;CASUAL WORK;12/8/2024;3/11/2024;12;1209;8;FALSE;39.99;40103;32554
6136;87;Tops;Tops;CIRCULAR;245,244,238;;;;;;;;;;Sin Estampado;Expert;CASUAL EVENT;5/6/2023;30/7/2023;8;187;3;FALSE;22.99;5372;6562
6137;89;Tops;Tops;TRICOT;243,242,238;Standard;Slim;;Low cut;Fine Strap;;;;Fine point;Sin Estampado;Authentic;TIME OFF;20/5/2024;14/7/2024;8;517;7;FALSE;19.99;13777;5818
6139;87;Cardigans;Tops;TRICOT;0,0,0;Short;Slim;;V-Neck;Long;;;;Fine point;Sin Estampado;Authentic;CASUAL WORK;7/8/2023;29/10/2023;12;32;5;FALSE;25.99;1879;489
6140;89;Trousers;Bottoms;WOVEN;233,227,214;Long;Jogger;Adjustable / Rubber;;;;;;;Sin Estampado;Casual Chic;TIME OFF;17/6/2024;17/11/2024;22;1121;7;FALSE;29.99;23039;14974
6141;87;Trousers;Bottoms;WOVEN;24,38,60;Standard;Regular;Regular Waist;;;;;Light;;Sin Estampado;Lady;FORMAL WORK;15/5/2023;29/10/2023;24;1219;12;FALSE;29.99;174041;57601
6142;88;Trousers;Bottoms;WOVEN;245,244,238;Standard;Regular;Adjustable / Rubber;;;;;Medium;;Sin Estampado;Authentic;CASUAL WORK;5/2/2024;28/4/2024;12;111;5;FALSE;39.99;2781;1931
6144;87;Dresses;Dresses, jumpsuits and Complete set;WOVEN;203,202,189;Long;Straight;;Low cut;Fine Strap;;;Light;;Sin Estampado;;CASUAL EVENT;6/11/2023;3/12/2023;4;117;5;FALSE;49.99;5442;605
6145;87;Dresses;Dresses, jumpsuits and Complete set;TRICOT;156,116,71;Short;Oversize;;Turtle neck;Long;;;;Thick point;Sin Estampado;Casual Chic;TIME OFF;9/10/2023;31/12/2023;12;1238;11;FALSE;29.99;106730;33932
6147;86;T-shirt;Tops;CIRCULAR;245,237,193;Standard;Straight;;Rounded Neck;Short;;;Medium;;Sin Estampado;;TIME OFF;28/11/2022;19/2/2023;12;120;5;FALSE;9.99;12751;1102
6148;86;Dresses;Dresses, jumpsuits and Complete set;WOVEN;245,244,238;Short;Slim;;V-Neck;Sleeveless;;;Light;;Sin Estampado;Ideal;FORMAL WORK;10/4/2023;4/6/2023;8;877;7;TRUE;35.99;38534;10806
6151;86;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Long;;;Low cut;Fine Strap;;;Light;;Sin Estampado;;FORMAL EVENT;10/4/2023;4/6/2023;8;246;5;FALSE;59.99;10808;3952
6152;88;Tops;Tops;CIRCULAR;145,145,144;Standard;Straight;;Open back;Wide Strap;;;Light;;Sin Estampado;Lady;TIME OFF;6/5/2024;30/6/2024;8;209;7;FALSE;9.99;20056;2499
6153;87;Dresses;Dresses, jumpsuits and Complete set;JEANS;234,116,142;Midi;Straight;;Close-fitting;Wide Strap;;;Medium;;Sin Estampado;;TIME OFF;10/7/2023;20/8/2023;6;346;6;FALSE;29.99;11675;5218
6154;88;Vest;Outerwear;WOVEN;178,211,178;Crop;Slim;;;;;;;;Sin Estampado;Casual Chic;CASUAL WORK;22/4/2024;30/6/2024;10;398;7;FALSE;35.99;13115;9134
6155;86;Jeans;Bottoms;JEANS;224,228,139;Long;Wide leg;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;20/3/2023;14/5/2023;8;98;8;FALSE;35.99;6302;1106
6156;87;Trenchcoats;Outerwear;WOVEN;156,116,71;Long;Straight;;Flap;;;;Heavy;;Sin Estampado;Casual Chic;CASUAL WORK;7/8/2023;26/11/2023;16;1195;9;FALSE;79.99;55720;24968
6157;86;Dresses;Dresses, jumpsuits and Complete set;JEANS;63,102,137;Short;Straight;;Shirt-style collar;Long;;;Medium;;Sin Estampado;Ideal;TIME OFF;27/3/2023;21/5/2023;8;625;7;FALSE;39.99;21553;5683
6158;86;Trenchcoats;Outerwear;WOVEN;234,229,225;Long;Straight;;Flap;;;;Medium;;Sin Estampado;Casual Chic;CASUAL WORK;6/2/2023;30/4/2023;12;1130;11;TRUE;69.99;59354;47622
6159;89;Trousers;Bottoms;TRICOT;0,0,0;Long;Straight;Regular Waist;;;;;;Fine point;Sin Estampado;;CASUAL WORK;26/8/2024;6/10/2024;6;219;3;FALSE;39.99;11821;3488
6161;87;Bodysuits;Tops;CIRCULAR;0,0,0;;;;;;;;;;Sin Estampado;Expert;CASUAL EVENT;13/11/2023;7/1/2024;8;79;3;FALSE;39.99;1804;522
6162;89;Skirts;Bottoms;WOVEN;116,60,69;Short;Slim;;;;;;Light;;Geométric;;FORMAL WORK;16/9/2024;27/10/2024;6;115;3;FALSE;25.99;8868;2211
6164;86;Tops;Tops;WOVEN;243,242,238;Crop;Straight;;Rounded Neck;Wide Strap;;;Medium;;Sin Estampado;;CASUAL WORK;14/11/2022;5/2/2023;12;90;4;FALSE;29.99;4139;3188
6165;87;Trousers;Bottoms;WOVEN;178,211,178;Long;Jogger;Adjustable / Rubber;;;;;;;Sin Estampado;;FORMAL WORK;4/9/2023;29/10/2023;8;352;11;FALSE;35.99;24147;2246
6166;87;Shorts;Bottoms;JEANS;225,204,175;Short;Mom;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;5/6/2023;27/8/2023;12;602;12;FALSE;19.99;33792;24855
6167;88;Tops;Tops;TRICOT;145,145,144;Standard;Slim;;Close-fitting;Sleeveless;;;;Midpoint;Sin Estampado;Authentic;TIME OFF;19/2/2024;14/4/2024;8;1043;4;FALSE;19.99;29043;8421
6169;88;Dresses;Dresses, jumpsuits and Complete set;WOVEN;243,242,238;Short;Slim;;Low cut;Short;;;;;Flores;;CASUAL WORK;22/4/2024;2/6/2024;6;918;11;FALSE;29.99;44063;16616
6172;88;T-shirt;Tops;CIRCULAR;147,135,125;Standard;Regular;;Rounded Neck;Short;;;Light;;Sin Estampado;Casual Chic;TIME OFF;25/3/2024;16/6/2024;12;1034;7;FALSE;9.99;69489;34261
6173;89;Skirts;Bottoms;WOVEN;159,179,193;Short;Evase;;;;;;;;Sin Estampado;;TIME OFF;29/7/2024;20/10/2024;12;76;5;FALSE;29.99;3796;252
6174;87;Sweatshirts;Tops;CIRCULAR;233,227,214;Standard;Regular;;Rounded Neck;Long;;;Light;;Sin Estampado;Casual Chic;CASUAL WORK;11/9/2023;5/11/2023;8;325;5;FALSE;25.99;14738;4021
6176;87;Sweater;Tops;TRICOT;157,157,196;Crop;Straight;;Rounded Neck;;;;;Thick point;Sin Estampado;Authentic;TIME OFF;28/8/2023;22/10/2023;8;235;5;FALSE;29.99;9125;1852
6178;86;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Long;Straight;;V-Neck;Short;;;Light;;Geométric;Lady;FORMAL WORK;16/1/2023;26/3/2023;10;753;11;TRUE;49.99;31113;13078
6179;89;Shirt;Tops;WOVEN;116,60,69;Standard;Regular;;Close-fitting;Long;;;Light;;Geométric;;FORMAL WORK;16/9/2024;27/10/2024;6;126;4;FALSE;35.99;11101;1739
6180;87;Shirt;Tops;WOVEN;79,132,84;;Slim;;Shirt-style collar;Long;;;Light;;Sin Estampado;;TIME OFF;21/8/2023;15/10/2023;8;43;5;FALSE;22.99;3032;213
6181;89;Tops;Tops;TRICOT;0,0,0;Standard;Slim;;Turtle neck;Sleeveless;;;;Fine point;Sin Estampado;;CASUAL EVENT;7/10/2024;1/12/2024;8;387;3;FALSE;29.99;10611;5281
6183;89;Tops;Tops;TRICOT;233,227,214;Standard;Slim;;Rounded Neck;Sleeveless;;;;Fine point;Sin Estampado;Expert;CASUAL WORK;8/7/2024;29/9/2024;12;1179;7;FALSE;19.99;69699;30508
6184;86;Shirt;Tops;WOVEN;29,80,144;Standard;Straight;;Mao;Long;;;;;Sin Estampado;Lady;CASUAL WORK;6/3/2023;14/5/2023;10;706;7;FALSE;27.99;25724;2803
6185;89;Jackets;Outerwear;TRICOT;219,207,189;Standard;Straight;;Hood;Long;;;;Thick point;Sin Estampado;;TIME OFF;4/11/2024;29/12/2024;8;265;3;FALSE;59.99;7698;796
6186;89;Bodysuits;Tops;CIRCULAR;0,0,0;Long;Slim;;V-Neck;Sleeveless;;;Medium;;Sin Estampado;Lady;CASUAL EVENT;28/10/2024;22/12/2024;8;329;3;FALSE;35.99;8585;8831
6187;88;Blazers;Outerwear;WOVEN;0,0,0;;;;Flap;Long;;;Medium;;Sin Estampado;;CASUAL WORK;12/2/2024;7/4/2024;8;567;11;FALSE;69.99;21647;4138
6188;89;Tops;Tops;CIRCULAR;243,242,238;Crop;Straight;;Rounded Neck;Short;;;Light;;Sin Estampado;;TIME OFF;17/6/2024;11/8/2024;8;265;5;FALSE;22.99;20284;9167
6189;89;Sweater;Tops;TRICOT;81,77,50;Standard;Straight;;Turtle neck;Long;;;;Midpoint;Sin Estampado;;CASUAL WORK;7/10/2024;1/12/2024;8;1191;7;FALSE;39.99;25719;17316
6190;87;Trousers;Bottoms;CIRCULAR;225,204,175;Standard;Jogger;;;;;;Light;;Sin Estampado;Casual Chic;TIME OFF;7/8/2023;29/10/2023;12;1187;7;FALSE;25.99;93423;55108
6193;88;Cardigans;Tops;TRICOT;30,40,101;Standard;Straight;;Close-fitting;Long;;;;Fine point;Sin Estampado;Authentic;CASUAL WORK;12/2/2024;5/5/2024;12;696;7;FALSE;22.99;30614;9452
6194;86;Sweater;Tops;TRICOT;79,132,84;;;;;;;;;Thick point;Sin Estampado;;CASUAL WORK;27/2/2023;23/4/2023;8;551;7;FALSE;27.99;18579;11808
6195;88;T-shirt;Tops;CIRCULAR;242,160,157;Standard;Regular;;;;;;;;Sin Estampado;Authentic;TIME OFF;15/4/2024;9/6/2024;8;192;5;FALSE;15.99;16120;2042
6196;89;Jeans;Bottoms;JEANS;34,38,47;Standard;Straight;Regular Waist;;;;;;;Sin Estampado;Authentic;TIME OFF;21/10/2024;24/11/2024;5;219;12;TRUE;29.99;34146;3335
6197;89;Skirts;Bottoms;JEANS;245,244,238;Maxi;Straight;Regular Waist;;;;;;;Sin Estampado;;TIME OFF;27/5/2024;21/7/2024;8;1042;7;FALSE;35.99;33587;2390
6198;89;T-shirt;Tops;CIRCULAR;219,207,189;Standard;Slim;;Swan;Three quarters;;;Light;;Sin Estampado;Lady;CASUAL WORK;19/8/2024;10/11/2024;12;468;6;FALSE;9.99;38133;10327
6199;88;Dresses;Dresses, jumpsuits and Complete set;WOVEN;24,38,60;Short;Slim;;Rounded Neck;Sleeveless;;;Medium;;Sin Estampado;Lady;FORMAL WORK;4/3/2024;26/5/2024;12;89;7;FALSE;29.99;4863;2983
6200;86;Dresses;Dresses, jumpsuits and Complete set;WOVEN;61,40,49;Long;Evase;;Shirt-style collar;Long;;;Light;;Sin Estampado;;TIME OFF;30/1/2023;23/4/2023;12;136;5;FALSE;39.99;5399;1829
6202;88;Shorts;Bottoms;TRICOT;224,198,198;Mini/Micro;Skinny;Adjustable / Rubber;;;;;;Midpoint;Sin Estampado;Expert;TIME OFF;22/4/2024;16/6/2024;8;38;3;FALSE;22.99;616;313
6204;89;Dresses;Dresses, jumpsuits and Complete set;TRICOT;30,40,101;Short;Slim;;Close-fitting;Wide Strap;;;;Fine point;Sin Estampado;Authentic;TIME OFF;20/5/2024;11/8/2024;12;1118;7;FALSE;25.99;23930;4046
6206;88;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;81,77,50;Long;;;Shirt-style collar;Long;;;Light;;Sin Estampado;;FORMAL WORK;27/11/2023;7/1/2024;6;143;5;FALSE;69.99;5831;748
6207;86;Sweater;Tops;TRICOT;29,80,144;Long;Straight;;V-Neck;Long;;;;Fine point;Sin Estampado;;CASUAL EVENT;20/3/2023;11/6/2023;12;914;7;FALSE;22.99;25677;19001
6208;87;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;97,91,78;Long;Straight;;Shirt-style collar;Long;;;Light;;Sin Estampado;;CASUAL WORK;7/8/2023;1/10/2023;8;644;7;FALSE;49.99;24295;1905
6210;86;Trousers;Bottoms;WOVEN;233,227,214;;;Adjustable / Rubber;;;;;Light;;Sin Estampado;Lady;FORMAL WORK;27/2/2023;4/6/2023;14;801;7;FALSE;29.99;34767;10201
6211;89;Shirt;Tops;WOVEN;189,22,62;Standard;Straight;;Shirt-style collar;Sleeveless;;;Light;;Sin Estampado;Ideal;CASUAL WORK;23/9/2024;29/12/2024;14;93;5;FALSE;25.99;5468;463
6212;86;Dresses;Dresses, jumpsuits and Complete set;WOVEN;141,173,212;Short;Evase;;Close-fitting;Long;;;Light;;Sin Estampado;Lady;CASUAL WORK;27/2/2023;23/4/2023;8;789;7;FALSE;39.99;33678;13978
6213;89;Shorts;Bottoms;WOVEN;242,160,157;Short;Straight;Regular Waist;;;;;Light;;Sin Estampado;Authentic;FORMAL WORK;3/6/2024;25/8/2024;12;705;5;FALSE;27.99;17456;7979
6216;89;Sweater;Tops;TRICOT;233,227,214;Standard;Straight;;V-Neck;Long;;;;Thick point;Sin Estampado;;TIME OFF;2/9/2024;27/10/2024;8;613;4;FALSE;29.99;16322;4670
6218;88;Vest;Outerwear;WOVEN;216,209,195;Standard;Straight;;V-Neck;;;;Medium;;Sin Estampado;Casual Chic;CASUAL WORK;11/3/2024;5/5/2024;8;557;7;FALSE;35.99;25842;7249
6219;89;Trousers;Bottoms;WOVEN;225,204,175;;;;;;;;;;Sin Estampado;;CASUAL WORK;5/8/2024;29/9/2024;8;297;5;FALSE;39.99;14869;1493
6220;87;Trousers;Bottoms;CIRCULAR;243,242,238;Long;Straight;Regular Waist;;;;;Light;;Sin Estampado;Authentic;CASUAL WORK;6/11/2023;31/12/2023;8;193;5;FALSE;39.99;6543;784
6221;89;Trousers;Bottoms;WOVEN;233,227,214;Long;Flared / Flare;Regular Waist;;;;;Light;;Sin Estampado;;FORMAL WORK;12/8/2024;20/10/2024;10;86;4;FALSE;49.99;9319;539
6223;88;Skirts;Bottoms;JEANS;63,102,137;Midi;Evase;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;22/4/2024;16/6/2024;8;180;7;FALSE;39.99;11196;1746
6225;88;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;0,0,0;Midi;Straight;;;;;;;;Sin Estampado;Lady;TIME OFF;29/4/2024;9/6/2024;6;404;7;FALSE;29.99;28087;11642
6227;89;Skirts;Bottoms;JEANS;45,57,78;Midi;Pencil;Adjustable / Rubber;;;;;;;Sin Estampado;;TIME OFF;17/6/2024;11/8/2024;8;954;11;TRUE;35.99;30837;6359
6228;87;Shirt;Tops;CIRCULAR;0,0,0;Standard;Slim;;;;;;;;Sin Estampado;Authentic;CASUAL EVENT;16/10/2023;10/12/2023;8;588;5;FALSE;25.99;18110;6700
6229;86;Dresses;Dresses, jumpsuits and Complete set;WOVEN;225,204,175;Long;Evase;;Wrap collar;Short;;;Light;;Sin Estampado;Ideal;FORMAL WORK;27/3/2023;21/5/2023;8;675;7;TRUE;49.99;32489;16515
6230;87;Outer Vest;Outerwear;WOVEN;0,0,0;Standard;Straight;;Turtle neck;;;;Heavy;;Sin Estampado;Lady;TIME OFF;7/8/2023;12/11/2023;14;1061;11;FALSE;29.99;84837;19397
6231;88;Tops;Tops;CIRCULAR;219,207,189;Standard;Slim;;Open back;Sleeveless;;;Light;;Sin Estampado;Lady;TIME OFF;15/4/2024;9/6/2024;8;622;6;FALSE;15.99;31849;13405
6232;87;Dresses;Dresses, jumpsuits and Complete set;WOVEN;79,132,84;Long;Evase;;Shirt-style collar;Long;;;Light;;Jacquard;;CASUAL WORK;24/7/2023;1/10/2023;10;489;11;FALSE;29.99;28423;21763
6233;88;Shirt;Tops;WOVEN;29,80,144;Standard;Straight;;Shirt-style collar;Long;;;;;Milrayas;Casual Chic;FORMAL WORK;11/3/2024;5/5/2024;8;770;11;FALSE;25.99;30654;17198
6235;89;Shorts;Bottoms;WOVEN;98,138,186;Short;Straight;Regular Waist;;;;;Light;;Sin Estampado;;TIME OFF;17/6/2024;8/9/2024;12;476;5;FALSE;39.99;12691;4797
6236;86;Swimwear;Accesories, Swim and Intimate;CIRCULAR;178,211,178;;;;;;;;;;Sin Estampado;Casual Chic;TIME OFF;27/2/2023;23/4/2023;8;39;4;FALSE;15.99;3430;324
6237;89;Coats;Outerwear;WOVEN;49,47,72;Medium;Oversize;;Flap;Long;;;Heavy;;Sin Estampado;Lady;CASUAL WORK;16/9/2024;10/11/2024;8;78;3;FALSE;119.99;4583;510
6238;86;Dresses;Dresses, jumpsuits and Complete set;WOVEN;229,53,129;Long;Evase;;V-Neck;Short;;;Light;;Sin Estampado;Authentic;CASUAL WORK;8/5/2023;4/6/2023;4;112;6;FALSE;59.99;10954;894
6239;88;Trousers;Bottoms;WOVEN;225,204,175;Long;Straight;Regular Waist;;;;;;;Sin Estampado;;CASUAL WORK;29/4/2024;21/7/2024;12;349;6;FALSE;39.99;13217;1627
6241;89;Skirts;Bottoms;CIRCULAR;167,168,169;Midi;Straight;Adjustable / Rubber;;;;;Medium;;Sin Estampado;Lady;CASUAL EVENT;14/10/2024;8/12/2024;8;1071;5;FALSE;35.99;43856;15970
6242;89;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;57,28,29;Short;;;;;;;;;Sin Estampado;Authentic;CASUAL EVENT;4/11/2024;29/12/2024;8;684;7;FALSE;35.99;30579;21495
6243;89;Cardigans;Tops;TRICOT;233,227,214;Standard;Straight;;V-Neck;Long;;;;Thick point;Sin Estampado;;TIME OFF;26/8/2024;20/10/2024;8;176;3;FALSE;39.99;7787;2409
6244;89;Trousers;Bottoms;WOVEN;145,145,144;Long;;Regular Waist;;;;;Light;;Sin Estampado;;FORMAL WORK;9/9/2024;17/11/2024;10;653;13;TRUE;39.99;31335;14883
6245;87;Tops;Tops;CIRCULAR;0,0,0;Crop;Slim;;Rounded Neck;Wide Strap;;;Medium;;Sin Estampado;Expert;TIME OFF;26/6/2023;17/9/2023;12;102;5;FALSE;15.99;5527;1087
6246;87;Tops;Tops;JEANS;245,244,238;Standard;Straight;;Close-fitting;Wide Strap;;;Light;;Sin Estampado;;TIME OFF;5/6/2023;27/8/2023;12;395;7;FALSE;19.99;22581;9519
6247;86;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Long;Evase;;Wrap collar;Long;;;Light;;Rayas;Lady;FORMAL WORK;16/1/2023;12/3/2023;8;1174;11;TRUE;39.99;39115;13644
6248;86;Jeans;Bottoms;JEANS;23,26,28;Standard;Skinny;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;27/2/2023;21/5/2023;12;105;8;FALSE;29.99;11919;1430
6249;87;Jeans;Bottoms;JEANS;34,38,47;Long;Flared / Flare;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;16/10/2023;10/12/2023;8;226;8;FALSE;39.99;11251;3772
6252;88;Swimwear;Accesories, Swim and Intimate;CIRCULAR;229,77,78;;;;;;;;;;Sin Estampado;Wow;TIME OFF;11/3/2024;16/6/2024;14;65;4;FALSE;19.99;4680;917
6253;89;Jeans;Bottoms;JEANS;63,102,137;Long;Wide leg;High Waist;;;;;;;Sin Estampado;;TIME OFF;19/8/2024;10/11/2024;12;932;8;FALSE;29.99;97147;35511
6254;86;Tops;Tops;TRICOT;219,207,189;Standard;Straight;;V-Neck;Fine Strap;;;;Midpoint;Sin Estampado;Lady;CASUAL EVENT;10/4/2023;4/6/2023;8;298;5;FALSE;25.99;11004;6602
6255;87;Intimate;Accesories, Swim and Intimate;WOVEN;243,242,238;;;;;;;;;;Sin Estampado;Lady;TIME OFF;17/7/2023;5/11/2023;16;53;3;FALSE;22.99;567;543
6257;87;Intimate;Accesories, Swim and Intimate;WOVEN;79,132,84;;;;;;;;;;Sin Estampado;Lady;TIME OFF;2/10/2023;21/1/2024;16;35;3;FALSE;29.99;1604;192
6258;86;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;245,244,238;Long;Straight;;Halter;Sleeveless;;;Light;;Sin Estampado;Lady;FORMAL EVENT;24/4/2023;18/6/2023;8;591;7;FALSE;49.99;24195;22309
