ID;id_season;family;category;fabric;color_rgb;length_type;silhouette_type;waist_type;neck_lapel_type;sleeve_length_type;heel_shape_type;toecap_type;woven_structure;knit_structure;print_type;archetype;moment;phase_in;phase_out;life_cycle_length;num_stores;num_sizes;has_plus_sizes;price;Production;weekly_demand
7357;invierno;Shirt;Tops;WOVEN;233,227,214;Crop;Regular;;Shirt-style collar;Short;;;Light;;Flores;Lady;TIME OFF;10/7/2023;3/9/2023;8;736;7;FALSE;22.99;42013;21593
7358;invierno;Blazers;Outerwear;WOVEN;233,227,214;Standard;;;Flap;Long;;;Medium;;Sin Estampado;;FORMAL EVENT;29/7/2024;22/9/2024;8;412;7;FALSE;79.99;15686;9734
7359;invierno;Shirt;Tops;WOVEN;233,227,214;Standard;Regular;;Shirt-style collar;Three quarters;;;Light;;Animal;;CASUAL WORK;8/7/2024;18/8/2024;6;791;7;FALSE;35.99;27633;9100
7360;invierno;Trousers;Bottoms;WOVEN;233,227,214;;;;;;;;;;Sin Estampado;;CASUAL WORK;24/7/2023;15/10/2023;12;817;7;FALSE;29.99;30845;22768
7361;verano;Trousers;Bottoms;CIRCULAR;133,65,142;Long;Straight;Adjustable / Rubber;;;;;Medium;;Sin Estampado;Lady;CASUAL WORK;4/12/2023;28/1/2024;8;63;5;FALSE;39.99;3729;725
7363;invierno;T-shirt;Tops;CIRCULAR;243,242,238;Standard;Oversize;;Close-fitting;Short;;;;;Sin Estampado;Authentic;CASUAL WORK;4/11/2024;12/1/2025;10;138;5;FALSE;25.99;6573;689
7364;invierno;Sweater;Tops;TRICOT;243,242,238;Standard;Straight;;Rounded Neck;Long;;;;Midpoint;Sin Estampado;Authentic;TIME OFF;28/8/2023;22/10/2023;8;536;7;FALSE;29.99;17855;5912
7366;verano;Dresses;Dresses, jumpsuits and Complete set;WOVEN;24,38,60;Short;Slim;;;Short;;;Medium;;Sin Estampado;Lady;FORMAL WORK;28/11/2022;14/5/2023;24;193;7;FALSE;25.99;9349;4903
7367;verano;T-shirt;Tops;CIRCULAR;245,244,238;;;;;;;;;;Sin Estampado;Lady;CASUAL EVENT;3/4/2023;28/5/2023;8;350;5;FALSE;29.99;14692;4344
7368;invierno;Trousers;Bottoms;TRICOT;0,0,0;Long;Straight;Regular Waist;;;;;;Fine point;Sin Estampado;Authentic;TIME OFF;28/8/2023;24/9/2023;4;78;7;FALSE;25.99;5274;760
7369;invierno;Vest;Outerwear;CIRCULAR;162,130,120;Long;Slim;;Shirt-style collar;;;;Light;;Sin Estampado;Expert;CASUAL WORK;10/7/2023;1/10/2023;12;477;7;FALSE;22.99;14243;3776
7370;verano;T-shirt;Tops;CIRCULAR;29,80,144;Standard;Slim;;Rounded Neck;Short;;;Light;;Sin Estampado;Casual Chic;TIME OFF;8/4/2024;30/6/2024;12;593;7;FALSE;12.99;33105;14638
7371;invierno;Sweater;Tops;TRICOT;156,116,71;Standard;Straight;;Boat;Long;;;;Midpoint;Sin Estampado;Authentic;CASUAL WORK;30/10/2023;24/12/2023;8;1117;7;FALSE;29.99;30254;11012
7372;invierno;Skirts;Bottoms;WOVEN;141,173,212;Midi;Evase;;;;;;;;Sin Estampado;Lady;FORMAL WORK;5/6/2023;30/7/2023;8;154;5;FALSE;45.99;7834;1032
7373;verano;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;81,77,50;Short;Straight;;Low cut;Sleeveless;;;Light;;Sin Estampado;Casual Chic;CASUAL WORK;1/5/2023;25/6/2023;8;838;11;TRUE;39.99;30838;16189
7374;invierno;Jeans;Bottoms;JEANS;45,57,78;Long;Straight;Regular Waist;;Long;;;Medium;;Sin Estampado;;TIME OFF;12/8/2024;6/10/2024;8;449;8;FALSE;39.99;24943;5141
7375;invierno;Dresses;Dresses, jumpsuits and Complete set;JEANS;245,244,238;Midi;Evase;;V-Neck;Fine Strap;;;Light;;Sin Estampado;;TIME OFF;5/6/2023;30/7/2023;8;57;3;FALSE;49.99;2534;252
7376;invierno;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Long;Straight;;V-Neck;Sleeveless;;;Medium;;Sin Estampado;;FORMAL WORK;19/8/2024;13/10/2024;8;686;11;TRUE;49.99;23836;8881
7377;invierno;Skirts;Bottoms;WOVEN;0,0,0;Midi;Straight;Regular Waist;;;;;Light;;Geométric;Lady;CASUAL WORK;27/5/2024;21/7/2024;8;429;6;TRUE;29.99;24219;11350
7378;verano;Tops;Tops;WOVEN;180,155,128;Standard;Straight;;Low cut;Fine Strap;;;Light;;Sin Estampado;Casual Chic;FORMAL WORK;13/3/2023;21/5/2023;10;707;11;TRUE;17.99;36048;18843
7380;verano;Tops;Tops;TRICOT;245,244,238;Crop;Slim;;Low cut;Wide Strap;;;;Thick point;Sin Estampado;Lady;TIME OFF;8/5/2023;18/6/2023;6;624;4;FALSE;19.99;25651;7817
7382;invierno;Trousers;Bottoms;CIRCULAR;145,145,144;Standard;Jogger;;;;;;Light;;Sin Estampado;Casual Chic;TIME OFF;7/8/2023;29/10/2023;12;1185;11;FALSE;25.99;93432;57682
7383;verano;Skirts;Bottoms;WOVEN;79,132,84;Midi;Straight;Adjustable / Rubber;;;;;Light;;Cuadros;;CASUAL WORK;26/2/2024;7/4/2024;6;524;5;FALSE;39.99;17366;3272
7384;invierno;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Short;Evase;;Halter;Sleeveless;;;Light;;Sin Estampado;;CASUAL EVENT;22/5/2023;2/7/2023;6;81;4;FALSE;45.99;5814;1881
7385;verano;Trenchcoats;Outerwear;WOVEN;225,204,175;Long;Straight;;Shirt-style collar;;;;Medium;;Sin Estampado;Lady;FORMAL WORK;5/2/2024;14/4/2024;10;238;5;FALSE;119.99;7191;4815
7386;verano;Jeans;Bottoms;JEANS;56,62,57;Standard;Cargo;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;5/2/2024;28/4/2024;12;593;8;FALSE;29.99;24341;11153
7387;verano;Trousers;Bottoms;JEANS;224,198,198;Crop;Slouchy;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;17/4/2023;25/6/2023;10;552;8;FALSE;29.99;24967;11960
7388;verano;T-shirt;Tops;CIRCULAR;56,62,57;Standard;Regular;;;;;;;;Sin Estampado;;TIME OFF;25/3/2024;16/6/2024;12;1028;7;FALSE;9.99;72999;39018
7390;invierno;Skirts;Bottoms;CIRCULAR;0,0,0;Short;Straight;Regular Waist;;;;;Medium;;Sin Estampado;Expert;CASUAL EVENT;6/11/2023;31/12/2023;8;1008;5;FALSE;29.99;25352;19994
7391;invierno;Dresses;Dresses, jumpsuits and Complete set;WOVEN;243,242,238;Long;;;Low cut;Sleeveless;;;;;Paisley;;FORMAL EVENT;5/6/2023;16/7/2023;6;322;4;FALSE;69.99;13063;3937
7392;invierno;Jeans;Bottoms;JEANS;219,207,189;Ankle brace;Culotte;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;22/5/2023;19/11/2023;26;1228;12;FALSE;29.99;148441;95103
7393;invierno;Tops;Tops;CIRCULAR;234,229,225;Standard;Straight;;Turtle neck;Sleeveless;;;Medium;;Sin Estampado;Authentic;TIME OFF;11/9/2023;3/12/2023;12;1166;7;FALSE;15.99;33695;22330
7394;verano;Intimate;Accesories, Swim and Intimate;WOVEN;29,80,144;;;;;;;;;;Sin Estampado;;TIME OFF;2/1/2023;26/3/2023;12;47;3;FALSE;29.99;620;244
7395;invierno;Cardigans;Tops;TRICOT;79,132,84;Standard;Straight;;Shirt-style collar;Long;;;;Fine point;Sin Estampado;;TIME OFF;4/11/2024;29/12/2024;8;217;4;FALSE;39.99;7964;983
7396;invierno;T-shirt;Tops;CIRCULAR;79,132,84;;;;;;;;;;Sin Estampado;Casual Chic;TIME OFF;16/10/2023;10/12/2023;8;689;7;FALSE;12.99;27814;7552
7397;verano;Shirt;Tops;WOVEN;245,244,238;Long;Regular;;Shirt-style collar;Long;;;Light;;Sin Estampado;Ideal;CASUAL WORK;18/3/2024;12/5/2024;8;677;11;TRUE;29.99;33677;5230
7398;verano;Vest;Outerwear;TRICOT;233,227,214;Standard;Straight;;V-Neck;;;;;Fine point;Sin Estampado;Authentic;CASUAL WORK;18/3/2024;12/5/2024;8;989;7;FALSE;19.99;37512;8094
7399;invierno;Shorts;Bottoms;WOVEN;229,53,129;Short;Straight;;;;;;;;Sin Estampado;Casual Chic;CASUAL WORK;22/5/2023;2/7/2023;6;165;5;FALSE;27.99;10404;1798
7400;invierno;Dresses;Dresses, jumpsuits and Complete set;WOVEN;229,53,129;Long;Evase;;Low cut;Fine Strap;;;Light;;Sin Estampado;;TIME OFF;10/7/2023;20/8/2023;6;900;11;FALSE;39.99;29678;11103
7401;invierno;Tops;Tops;CIRCULAR;229,53,129;;;;;;;;;;Sin Estampado;Wow;TIME OFF;29/5/2023;23/7/2023;8;718;5;FALSE;17.99;26811;15331
7402;verano;T-shirt;Tops;CIRCULAR;79,132,84;Standard;Regular;;;;;;;;Sin Estampado;Lady;CASUAL WORK;22/4/2024;16/6/2024;8;503;5;FALSE;15.99;25755;15645
7403;invierno;Shirt;Tops;WOVEN;186,209,225;Standard;Oversize;;Shirt-style collar;Long;;;Light;;Sin Estampado;Expert;FORMAL WORK;16/9/2024;10/11/2024;8;188;5;FALSE;49.99;4971;1643
7404;verano;Puffer coats;Outerwear;WOVEN;0,0,0;Standard;Straight;;Funnel neck;Long;;;Medium;;Sin Estampado;Casual Chic;TIME OFF;27/11/2023;4/2/2024;10;585;11;FALSE;69.99;15902;4472
7405;verano;Skirts;Bottoms;WOVEN;79,132,84;Long;Evase;High Waist;;;;;Light;;Sin Estampado;;TIME OFF;20/2/2023;14/5/2023;12;112;5;FALSE;39.99;3480;1040
7406;verano;T-shirt;Tops;CIRCULAR;235,205,207;Standard;Relaxed;;Rounded Neck;Short;;;Light;;Sin Estampado;;TIME OFF;13/3/2023;21/5/2023;10;691;7;TRUE;19.99;39747;20401
7407;verano;Dresses;Dresses, jumpsuits and Complete set;WOVEN;243,242,238;Long;Evase;;Asymmetric;Long;;;Light;;Lunares/Topos;Wow;FORMAL EVENT;13/3/2023;23/4/2023;6;952;7;FALSE;59.99;33957;14534
7409;invierno;Trousers;Bottoms;WOVEN;0,0,0;Standard;Regular;Regular Waist;;;;;;;Sin Estampado;;FORMAL WORK;5/8/2024;13/10/2024;10;735;12;TRUE;39.99;54336;18121
7411;invierno;Dresses;Dresses, jumpsuits and Complete set;WOVEN;245,244,238;Long;Oversize;;Close-fitting;Sleeveless;;;Light;;Sin Estampado;Casual Chic;CASUAL WORK;27/5/2024;15/9/2024;16;147;5;FALSE;49.99;6168;2339
7412;invierno;Jeans;Bottoms;JEANS;177,179,180;Standard;Straight;Regular Waist;;Long;;;Medium;;Foil;Authentic;CASUAL EVENT;14/10/2024;24/11/2024;6;273;8;FALSE;49.99;12590;2555
7413;invierno;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;245,244,238;Long;;;Close-fitting;Sleeveless;;;Light;;Sin Estampado;;FORMAL EVENT;24/7/2023;17/9/2023;8;449;11;FALSE;69.99;17634;5057
7414;verano;Sweatshirts;Tops;CIRCULAR;242,160,157;;;;;;;;;;Sin Estampado;Lady;TIME OFF;8/4/2024;5/5/2024;4;16;3;FALSE;45.99;240;165
7415;invierno;Sweater;Tops;TRICOT;72,69,75;Standard;Straight;;Rounded Neck;Long;;;;Midpoint;Sin Estampado;;TIME OFF;23/9/2024;17/11/2024;8;1040;4;FALSE;29.99;37892;13008
7416;invierno;Coats;Outerwear;WOVEN;225,204,175;Long;Evase;;;;;;;;Sin Estampado;Lady;CASUAL EVENT;11/9/2023;19/11/2023;10;299;7;FALSE;159.99;11321;1554
7417;invierno;Jeans;Bottoms;JEANS;63,102,137;Crop;Slim;High Waist;;;;;;;Sin Estampado;;TIME OFF;19/8/2024;8/12/2024;16;1073;12;TRUE;29.99;88883;41584
7418;verano;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Long;Straight;;Word honor;Sleeveless;;;Light;;Sin Estampado;;FORMAL EVENT;20/3/2023;11/6/2023;12;135;5;FALSE;79.99;2331;1768
7419;verano;Coats;Outerwear;WOVEN;186,186,186;Medium;Oversize;;;;;;;;Sin Estampado;Ideal;CASUAL WORK;12/2/2024;24/3/2024;6;126;2;FALSE;119.99;4146;324
7420;verano;Jackets;Outerwear;JEANS;63,102,137;Short;Straight;;Shirt-style collar;Long;;;Medium;;Sin Estampado;;TIME OFF;23/1/2023;19/3/2023;8;195;7;FALSE;39.99;13470;3300
7421;invierno;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Long;Evase;;Low cut;Sleeveless;;;;;Sin Estampado;;TIME OFF;27/5/2024;21/7/2024;8;1173;11;TRUE;39.99;45973;39066
7422;invierno;T-shirt;Tops;CIRCULAR;245,244,238;Standard;Regular;;Rounded Neck;Short;;;Light;;Sin Estampado;Casual Chic;TIME OFF;29/4/2024;15/9/2024;20;1226;9;FALSE;12.99;279473;122117
7426;invierno;Sweater;Tops;TRICOT;66,64,46;Medium;Oversize;;Turtle neck;Long;;;;Midpoint;Sin Estampado;;CASUAL WORK;7/10/2024;1/12/2024;8;708;5;FALSE;39.99;13908;5975
7427;invierno;Sweater;Tops;TRICOT;233,227,214;Standard;Straight;;Rounded Neck;Short;;;;Midpoint;Sin Estampado;;TIME OFF;16/9/2024;10/11/2024;8;1178;3;FALSE;29.99;43849;12884
7428;invierno;Trousers;Bottoms;WOVEN;243,242,238;Capri;Culotte;Adjustable / Rubber;;;;;Light;;Sin Estampado;Cosmopolitan;TIME OFF;29/5/2023;12/11/2023;24;185;5;FALSE;29.99;7125;2683
7429;verano;T-shirt;Tops;CIRCULAR;0,0,0;Standard;Regular;;Rounded Neck;Short;;;Light;;Sin Estampado;Ideal;TIME OFF;11/12/2023;26/5/2024;24;1027;11;FALSE;7.99;140154;75363
7431;verano;Vest;Outerwear;CIRCULAR;0,0,0;Standard;Straight;;;;;;;;Sin Estampado;Authentic;TIME OFF;4/3/2024;12/5/2024;10;474;7;FALSE;35.99;27644;2896
7432;invierno;Coats;Outerwear;WOVEN;129,105,81;Medium;Oversize;;Flap;Long;;;Heavy;;Sin Estampado;;CASUAL WORK;9/9/2024;3/11/2024;8;562;3;FALSE;79.99;14272;12490
7434;verano;Shirt;Tops;WOVEN;0,0,0;Standard;Straight;;V-Neck;Long;;;Light;;Flores;Lady;FORMAL EVENT;30/1/2023;12/3/2023;6;449;4;FALSE;29.99;14112;4021
7436;invierno;Shirt;Tops;WOVEN;224,198,198;Long;Oversize;;Shirt-style collar;Long;;;Light;;Sin Estampado;;CASUAL EVENT;6/11/2023;17/12/2023;6;192;4;FALSE;45.99;4339;4111
7437;verano;Vest;Outerwear;JEANS;219,207,189;Standard;Straight;;V-Neck;;;;Medium;;Sin Estampado;;TIME OFF;15/4/2024;9/6/2024;8;559;5;FALSE;29.99;24079;1668
7439;verano;Jackets;Outerwear;LEATHER;129,105,81;Medium;Oversize;;Shirt-style collar;Long;;;Heavy;;Sin Estampado;;TIME OFF;29/1/2024;5/5/2024;14;188;7;FALSE;99.99;2493;2304
7440;verano;Dresses;Dresses, jumpsuits and Complete set;JEANS;0,0,0;Long;Straight;;Halter;;;;Light;;Sin Estampado;Lady;TIME OFF;8/5/2023;2/7/2023;8;306;7;FALSE;39.99;14113;3596
7441;invierno;Trousers;Bottoms;WOVEN;175,198,207;Capri;Culotte;Regular Waist;;;;;Medium;;Sin Estampado;Expert;TIME OFF;26/6/2023;10/12/2023;24;184;5;FALSE;29.99;9600;4046
7442;verano;Cardigans;Tops;TRICOT;233,227,214;Standard;Straight;;Pole;Long;;;;Midpoint;Sin Estampado;;TIME OFF;23/1/2023;19/3/2023;8;867;7;FALSE;39.99;21007;15159
7443;invierno;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Long;Evase;;Low cut;Fine Strap;;;Light;;Sin Estampado;;FORMAL WORK;3/6/2024;14/7/2024;6;1079;11;TRUE;35.99;42132;12541
7444;verano;Skirts;Bottoms;JEANS;63,102,137;Midi;Straight;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;29/4/2024;21/7/2024;12;732;7;FALSE;29.99;35501;12370
7445;verano;Dresses;Dresses, jumpsuits and Complete set;TRICOT;233,227,214;Short;Evase;;Open back;Long;;;;Handmade;Sin Estampado;;CASUAL EVENT;27/3/2023;21/5/2023;8;40;4;FALSE;129.99;890;634
7446;verano;Dresses;Dresses, jumpsuits and Complete set;WOVEN;243,242,238;Long;Evase;;;Fine Strap;;;Light;;Flores;Authentic;FORMAL EVENT;13/3/2023;23/4/2023;6;398;5;FALSE;79.99;18113;2782
7448;invierno;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Short;Evase;;Shirt-style collar;Short;;;Light;;Sin Estampado;;FORMAL WORK;26/8/2024;20/10/2024;8;73;5;FALSE;59.99;2993;427
7450;verano;Trousers;Bottoms;CIRCULAR;0,0,0;Standard;Regular;;;;;;;;Sin Estampado;;CASUAL WORK;19/2/2024;14/4/2024;8;272;4;FALSE;25.99;13457;3716
7451;invierno;Shorts;Bottoms;JEANS;45,57,78;Short;;Adjustable / Rubber;;;;;;;Sin Estampado;;TIME OFF;10/6/2024;4/8/2024;8;574;11;TRUE;25.99;28770;5535
7452;invierno;Jeans;Bottoms;JEANS;23,26,28;Ankle brace;Mom;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;7/8/2023;26/11/2023;16;830;12;FALSE;29.99;105017;46772
7453;invierno;Dresses;Dresses, jumpsuits and Complete set;TRICOT;49,47,72;Short;Slim;;Rounded Neck;Short;;;;Fine point;Sin Estampado;Expert;CASUAL WORK;8/7/2024;29/9/2024;12;1177;7;FALSE;29.99;37928;18829
7454;invierno;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;97,91,78;Midi;Slim;;Off Shoulder;Long;;;Light;;Sin Estampado;Lady;CASUAL WORK;30/9/2024;24/11/2024;8;293;7;FALSE;25.99;18326;2818
7455;verano;Trousers;Bottoms;WOVEN;0,0,0;;;Regular Waist;;;;;Medium;;Sin Estampado;;CASUAL WORK;12/2/2024;7/4/2024;8;538;11;FALSE;39.99;20205;10126
7456;verano;Trousers;Bottoms;WOVEN;133,121,110;Long;Straight;Regular Waist;;;;;;;Sin Estampado;;FORMAL WORK;15/4/2024;23/6/2024;10;295;5;FALSE;49.99;10739;3893
7457;invierno;Trousers;Bottoms;WOVEN;0,0,0;;;Regular Waist;;;;;Medium;;Sin Estampado;;CASUAL EVENT;9/9/2024;17/11/2024;10;277;5;FALSE;39.99;14654;2846
7458;verano;Shirt;Tops;WOVEN;224,180,166;Standard;Regular;;Shirt-style collar;Long;;;Light;;Sin Estampado;Lady;FORMAL WORK;13/2/2023;9/4/2023;8;163;3;FALSE;69.99;3522;1509
7460;invierno;Jeans;Bottoms;JEANS;45,57,78;Standard;Straight;Regular Waist;;;;;Medium;;Sin Estampado;Casual Chic;TIME OFF;30/9/2024;24/11/2024;8;87;8;FALSE;39.99;7679;910
7461;verano;Sweater;Tops;TRICOT;61,40,49;Standard;Straight;;V-Neck;;;;;Midpoint;Sin Estampado;Lady;CASUAL EVENT;3/4/2023;14/5/2023;6;21;3;FALSE;39.99;659;147
7462;verano;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;245,244,238;Ankle brace;Straight;;Low cut;Fine Strap;;;Light;;Sin Estampado;;FORMAL EVENT;8/4/2024;2/6/2024;8;462;6;FALSE;59.99;17747;3558
7463;invierno;T-shirt;Tops;CIRCULAR;0,0,0;Standard;Slim;;Asymmetric;Long;;;Light;;Sin Estampado;Lady;CASUAL WORK;14/10/2024;22/12/2024;10;287;5;FALSE;17.99;17551;4500
7464;verano;Skirts;Bottoms;WOVEN;81,50,101;Midi;Evase;Regular Waist;;;;;Light;;Sin Estampado;;CASUAL WORK;30/1/2023;23/4/2023;12;152;5;FALSE;29.99;4701;814
7465;verano;Jeans;Bottoms;JEANS;0,0,0;Crop;Slim;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;27/11/2023;17/3/2024;16;849;8;FALSE;29.99;33761;14815
7467;invierno;Poloshirts;Tops;CIRCULAR;145,145,144;Standard;Slim;;Pole;Short;;;Light;;Sin Estampado;Ideal;TIME OFF;7/8/2023;1/10/2023;8;911;7;FALSE;17.99;28027;6237
7469;verano;Tops;Tops;WOVEN;233,227,214;Standard;Straight;;Open back;Sleeveless;;;Light;;Sin Estampado;;FORMAL EVENT;10/4/2023;4/6/2023;8;53;4;FALSE;29.99;3050;205
7470;invierno;Tops;Tops;WOVEN;229,53,129;Crop;;;Open back;Sleeveless;;;Light;;Sin Estampado;;CASUAL EVENT;6/11/2023;17/12/2023;6;366;4;FALSE;22.99;11258;3368
7471;verano;Cardigans;Tops;TRICOT;29,80,144;Standard;Straight;;V-Neck;Long;;;;Midpoint;Sin Estampado;Lady;CASUAL EVENT;13/3/2023;7/5/2023;8;195;3;FALSE;35.99;8853;2002
7472;verano;Cardigans;Tops;TRICOT;235,205,207;Standard;Straight;;V-Neck;Long;;;;Fine point;Sin Estampado;;CASUAL WORK;5/12/2022;29/1/2023;8;894;7;FALSE;19.99;63416;5122
7474;verano;Shirt;Tops;WOVEN;242,160,157;Standard;Slim;;Shirt-style collar;Long;;;Light;;Sin Estampado;;FORMAL WORK;25/12/2023;17/3/2024;12;946;7;TRUE;22.99;65478;21352
7475;verano;Poloshirts;Tops;CIRCULAR;129,105,81;Standard;Straight;;Pole;Long;;;Light;;Sin Estampado;Ideal;TIME OFF;4/12/2023;25/2/2024;12;714;7;FALSE;22.99;21047;4758
7476;invierno;Tops;Tops;CIRCULAR;81,77,50;Standard;Slim;;;;;;Light;;Sin Estampado;Lady;TIME OFF;24/6/2024;18/8/2024;8;501;5;FALSE;17.99;15652;15903
7477;verano;Jeans;Bottoms;JEANS;141,154,165;Crop;Wide leg;High Waist;;;;;;;Sin Estampado;;TIME OFF;20/3/2023;14/5/2023;8;360;8;FALSE;35.99;17607;5659
7478;verano;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;0,0,0;Midi;Straight;;;;;;;;Sin Estampado;Lady;TIME OFF;6/5/2024;30/6/2024;8;807;7;FALSE;29.99;36302;28051
7479;invierno;Sweater;Tops;TRICOT;233,227,214;Standard;Straight;;Rounded Neck;Long;;;;Thick point;Sin Estampado;;TIME OFF;11/11/2024;5/1/2025;8;778;7;FALSE;29.99;19948;9326
7482;invierno;Jackets;Outerwear;LEATHER;0,0,0;Short;Slim;;Shirt-style collar;Long;;;Heavy;;Sin Estampado;Wow;TIME OFF;28/10/2024;22/12/2024;8;29;4;FALSE;499.99;292;101
7483;invierno;Skirts;Bottoms;TRICOT;235,205,207;Mini/Micro;Slim;Adjustable / Rubber;;;;;;Fine point;Sin Estampado;Expert;TIME OFF;8/7/2024;1/9/2024;8;124;5;FALSE;19.99;5192;460
7484;invierno;Jeans;Bottoms;JEANS;175,198,207;Long;Straight;Regular Waist;;;;;;;Sin Estampado;;TIME OFF;29/7/2024;22/9/2024;8;301;6;FALSE;39.99;14872;4442
7486;verano;Shorts;Bottoms;WOVEN;189,22,62;Short;Straight;High Waist;;;;;Medium;;Cuadros;;CASUAL EVENT;19/12/2022;12/3/2023;12;129;5;FALSE;35.99;3497;2122
7487;invierno;T-shirt;Tops;CIRCULAR;226,211,110;Standard;Regular;;Rounded Neck;Short;;;Medium;;Rayas;Authentic;TIME OFF;29/5/2023;20/8/2023;12;85;5;FALSE;9.99;9495;1298
7488;verano;Shorts;Bottoms;WOVEN;229,53,129;Short;Straight;;;;;;;;Sin Estampado;Lady;TIME OFF;8/5/2023;18/6/2023;6;178;6;FALSE;29.99;9175;3079
7489;verano;Shorts;Bottoms;JEANS;63,102,137;Short;Paperbag;High Waist;;;;;Medium;;Sin Estampado;Lady;TIME OFF;27/3/2023;21/5/2023;8;470;7;FALSE;25.99;36229;10252
7490;verano;Tops;Tops;TRICOT;0,0,0;Standard;Slim;;Rounded Neck;Wide Strap;;;;Thick point;Sin Estampado;;TIME OFF;8/5/2023;18/6/2023;6;398;4;FALSE;19.99;13734;9082
7491;verano;Dresses;Dresses, jumpsuits and Complete set;WOVEN;189,22,62;Maxi;Slim;;Asymmetric;Wide Strap;;;;;Sin Estampado;;FORMAL EVENT;11/3/2024;5/5/2024;8;849;7;FALSE;89.99;32021;6803
7492;verano;Vest;Outerwear;WOVEN;225,204,175;Standard;;;V-Neck;;;;;;Sin Estampado;;CASUAL WORK;29/1/2024;24/3/2024;8;561;7;FALSE;35.99;27188;7913
7493;invierno;Skirts;Bottoms;WOVEN;242,160,157;Long;Evase;Regular Waist;;;;;Light;;Sin Estampado;;FORMAL EVENT;29/7/2024;22/9/2024;8;167;5;FALSE;49.99;6658;1776
7494;invierno;Blazers;Outerwear;WOVEN;245,244,238;Standard;;;Flap;Long;;;Medium;;Sin Estampado;;FORMAL EVENT;29/5/2023;9/7/2023;6;23;5;FALSE;250.0;402;210
7495;verano;Jeans;Bottoms;JEANS;23,26,28;Standard;Straight;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;5/2/2024;28/4/2024;12;952;8;FALSE;29.99;74062;31900
7497;verano;T-shirt;Tops;CIRCULAR;154,120,79;Standard;Slim;;Swan;Long;;;Light;;Sin Estampado;;CASUAL WORK;5/12/2022;26/2/2023;12;1048;11;FALSE;12.99;60749;7126
7498;invierno;Intimate;Accesories, Swim and Intimate;WOVEN;145,145,144;Long;;;;;;;;;Sin Estampado;Ideal;TIME OFF;4/9/2023;24/12/2023;16;44;3;FALSE;49.99;775;565
7500;invierno;Tops;Tops;WOVEN;242,240,235;Standard;Straight;;V-Neck;Fine Strap;;;Light;;Sin Estampado;;FORMAL WORK;27/5/2024;21/7/2024;8;938;7;FALSE;19.99;38916;15376
7501;invierno;Tops;Tops;CIRCULAR;189,22,62;Standard;Slim;;;;;;;;Sin Estampado;Lady;CASUAL WORK;19/8/2024;10/11/2024;12;720;7;FALSE;17.99;29746;3034
7502;verano;Shirt;Tops;WOVEN;255,215,0;Crop;Straight;;Rounded Neck;Long;;;Light;;Sin Estampado;Authentic;TIME OFF;1/5/2023;25/6/2023;8;575;5;FALSE;29.99;24872;9775
7507;verano;Tops;Tops;CIRCULAR;129,105,81;Standard;;;Rounded Neck;Wide Strap;;;Light;;Sin Estampado;Lady;TIME OFF;4/3/2024;26/5/2024;12;697;7;FALSE;15.99;24287;11402
7508;invierno;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;79,132,84;Long;Straight;;V-Neck;Fine Strap;;;Light;;Sin Estampado;;CASUAL WORK;22/5/2023;2/7/2023;6;557;7;FALSE;39.99;27130;9471
7509;invierno;Jackets;Outerwear;JEANS;63,102,137;Standard;Slim;;Shirt-style collar;Long;;;Medium;;Sin Estampado;;TIME OFF;5/6/2023;27/8/2023;12;971;11;FALSE;29.99;68715;54009
7510;invierno;Trousers;Bottoms;CIRCULAR;233,227,214;Standard;Regular;;;;;;;;Sin Estampado;;TIME OFF;1/7/2024;25/8/2024;8;883;7;TRUE;25.99;37058;14800
7512;invierno;Trousers;Bottoms;WOVEN;186,186,186;Crop;Culotte;Adjustable / Rubber;;;;;Light;;Sin Estampado;Casual Chic;CASUAL WORK;24/7/2023;17/9/2023;8;151;5;FALSE;35.99;4764;1677
7513;invierno;Dresses;Dresses, jumpsuits and Complete set;TRICOT;233,227,214;Short;Slim;;Low cut;Fine Strap;;;;Midpoint;Sin Estampado;Authentic;CASUAL EVENT;29/5/2023;23/7/2023;8;428;7;FALSE;29.99;12061;4073
