ID;id_season;weekly_demand;family;category;fabric;color_rgb;length_type;silhouette_type;waist_type;neck_lapel_type;sleeve_length_type;heel_shape_type;toecap_type;woven_structure;knit_structure;print_type;archetype;moment;phase_in;phase_out;life_cycle_length;num_stores;num_sizes;has_plus_sizes;price;Production
5400;88;27870;18;4;4;225;4;27;-1;2;1;;;-1;2;20;4;4;62;44;8;1112;11;False;29.99;40373
5401;87;1094;6;3;5;23;4;15;-1;20;1;;;1;-1;20;4;4;57;36;8;165;6;False;89.99;5674
5402;88;2193;20;0;0;166;-1;-1;-1;-1;-1;;;-1;-1;20;2;4;1;24;14;84;4;False;19.99;5125
5403;86;1457;25;3;5;0;4;27;-1;-1;-1;;;-1;-1;20;4;3;44;43;4;110;7;False;49.99;6444
5404;89;2616;18;4;4;138;6;27;-1;3;1;;;-1;2;20;-1;4;94;73;8;185;3;False;29.99;8609
5405;87;1243;4;2;5;162;4;27;-1;20;1;;;2;-1;0;-1;1;110;86;8;505;11;False;49.99;21776
5407;89;13599;18;4;4;202;10;27;-1;24;1;;;-1;3;20;0;4;90;67;8;627;10;True;39.99;18610
5408;86;3441;7;1;1;30;10;27;3;-1;-1;;;3;-1;20;1;4;33;12;8;515;8;False;35.99;30517
5409;87;558;4;2;5;162;4;27;-1;-1;0;;;2;-1;20;3;4;79;59;8;61;3;False;39.99;3946
5410;87;13119;24;1;0;138;10;27;0;-1;-1;;;2;-1;20;1;4;57;36;8;783;7;False;25.99;25720
5411;86;9144;24;1;5;162;4;27;-1;-1;-1;;;-1;-1;20;5;2;33;12;8;505;7;False;39.99;18865
5412;89;36639;4;2;0;0;4;8;-1;19;2;;;3;-1;20;5;4;106;73;12;1030;5;False;25.99;102534
5413;86;3391;4;2;5;162;4;8;-1;24;1;;;2;-1;20;3;4;97;23;6;519;5;False;59.99;22885
5415;88;4697;22;4;4;0;10;25;-1;21;3;;;-1;0;20;0;0;62;44;8;520;5;False;19.99;17507
5417;87;17192;22;4;0;0;10;25;-1;0;1;;;3;-1;20;4;0;22;112;8;735;7;False;29.99;23667
5419;89;9247;4;2;5;222;9;8;-1;24;2;;;2;-1;7;-1;1;29;13;4;566;7;True;27.99;25136
5420;86;1475;8;2;5;125;4;27;-1;24;0;;;2;-1;20;-1;4;76;95;18;147;5;False;39.99;4651
5423;87;2130;15;4;5;138;3;27;-1;19;1;;;2;-1;20;2;0;86;8;6;227;4;False;39.99;9709
5425;86;34444;18;4;4;50;10;27;-1;3;1;;;-1;2;20;-1;4;43;15;8;1141;7;False;29.99;55989
5426;88;19067;8;2;5;31;0;27;-1;24;2;;;3;-1;20;-1;1;1;96;8;1115;11;True;49.99;48412
5427;86;13176;7;1;1;208;10;2;3;-1;-1;;;3;-1;20;-1;4;107;82;12;861;8;False;35.99;50607
5428;87;1242;4;2;5;90;4;25;-1;7;3;;;2;-1;20;5;2;61;98;6;43;4;False;190.0;959
5429;89;21640;3;3;5;138;4;27;-1;5;1;;;1;-1;20;5;1;56;81;14;796;7;False;119.99;33044
5431;88;1172;3;3;5;138;4;15;-1;5;1;;;1;-1;20;4;1;14;100;8;144;3;False;199.99;2739
5432;87;12059;3;3;4;56;6;15;-1;5;1;;;-1;3;20;4;1;100;71;12;500;5;False;69.99;28125
5434;89;10780;6;3;5;138;10;27;-1;15;1;;;3;-1;20;-1;3;42;73;10;1097;7;False;59.99;30779
5435;88;10978;24;1;5;0;4;11;0;-1;-1;;;-1;-1;20;1;1;99;64;12;706;10;False;29.99;25353
5436;87;4582;15;4;5;123;10;8;-1;3;4;;;2;-1;20;-1;3;12;106;8;706;7;False;25.99;28160
5438;87;6256;17;1;4;157;8;25;0;-1;-1;;;-1;3;20;0;4;79;59;8;520;7;False;29.99;15023
5439;89;667;21;4;0;116;10;25;-1;3;2;;;2;-1;20;0;4;101;14;10;123;5;False;12.99;8683
5440;87;4648;18;4;4;138;10;27;-1;19;-1;;;-1;3;20;5;1;57;36;8;355;7;False;29.99;8994
5441;86;5102;4;2;5;123;4;25;-1;4;0;;;2;-1;15;1;2;33;12;8;285;5;False;69.99;8919
5442;86;7912;21;4;0;0;-1;-1;-1;2;2;;;2;-1;20;1;0;28;65;6;336;5;False;19.99;16389
5443;89;6892;4;2;5;178;4;8;-1;7;3;;;2;-1;20;-1;2;106;79;8;490;7;False;79.99;18553
5444;86;2761;8;2;5;31;4;27;-1;11;0;;;2;-1;20;-1;2;70;50;12;221;5;False;69.99;2346
5445;86;18341;18;4;4;0;10;27;-1;3;1;;;-1;0;20;-1;1;107;76;16;1109;11;True;19.99;66598
5446;88;608;24;1;5;0;4;27;0;-1;-1;;;3;-1;20;5;1;14;100;8;66;5;False;39.99;3386
5447;88;358;5;0;5;72;-1;-1;-1;-1;-1;;;-1;-1;20;0;4;11;83;16;38;4;False;22.99;1971
5448;89;18915;4;2;4;0;7;8;-1;24;5;;;-1;0;20;-1;1;72;39;12;1128;7;False;29.99;37973
5449;88;4766;17;1;0;138;7;27;-1;-1;-1;;;2;-1;20;0;4;27;5;8;286;5;False;35.99;14718
5450;88;1176;4;2;5;162;7;8;-1;26;3;;;2;-1;20;5;4;73;37;12;111;5;False;39.99;10772
5454;89;24222;22;4;0;0;10;27;-1;-1;-1;;;-1;-1;20;-1;4;54;20;12;993;7;False;12.99;45811
5455;87;1303;18;4;4;0;10;27;-1;16;1;;;-1;0;20;0;4;100;86;4;81;7;False;29.99;4334
5457;88;1696;24;1;4;125;4;10;0;-1;-1;;;-1;0;20;1;1;14;37;10;358;3;False;29.99;8853
5458;86;1156;8;2;5;165;0;27;-1;24;5;;;2;-1;20;-1;1;50;69;18;144;5;False;39.99;9759
5459;88;2583;7;1;1;134;4;31;0;-1;-1;;;3;-1;20;4;4;39;96;24;48;5;False;39.99;1262
5460;89;9857;4;2;5;23;9;27;-1;3;1;;;-1;-1;0;-1;1;31;9;8;973;7;False;35.99;28172
5461;88;7239;2;4;4;75;9;27;-1;19;1;;;-1;2;20;5;1;92;70;12;829;7;False;59.99;20632
5462;89;8280;6;3;5;75;-1;-1;-1;3;1;;;3;-1;20;-1;3;31;62;10;981;7;False;69.99;41680
5463;86;7169;4;2;5;0;7;-1;-1;20;1;;;2;-1;15;-1;3;96;30;6;972;10;False;49.99;33936
5466;88;18278;22;4;0;166;1;25;-1;-1;-1;;;-1;-1;20;5;4;104;83;8;533;5;False;17.99;27352
5467;86;2328;4;2;0;138;4;25;-1;24;0;;;2;-1;20;0;0;59;38;8;302;5;False;59.99;13245
5470;88;9862;6;3;5;0;9;15;-1;3;1;;;3;-1;20;-1;4;27;109;12;982;7;False;39.99;44564
5471;87;6922;15;4;5;14;3;25;-1;22;1;;;2;-1;7;-1;1;32;10;8;602;7;False;29.99;16667
5473;87;32941;15;4;5;222;10;27;-1;20;1;;;2;-1;20;5;3;12;97;12;1178;7;False;19.99;65574
5476;87;1036;15;4;0;194;10;27;-1;20;3;;;2;-1;20;1;4;89;71;8;116;5;False;27.99;3544
5477;87;1152;4;2;4;143;7;25;-1;3;3;;;-1;2;20;1;4;57;36;8;199;3;False;39.99;4155
5479;86;5143;8;2;5;52;4;27;-1;11;0;;;2;-1;20;1;1;28;12;4;252;11;True;49.99;12033
5480;87;8655;15;4;5;203;10;27;-1;12;1;;;2;-1;9;-1;3;100;80;8;795;11;False;25.99;19113
5482;88;7885;7;1;1;30;4;31;1;-1;-1;;;-1;-1;20;-1;4;1;83;12;424;7;False;39.99;24196
5483;87;2388;18;4;4;125;10;15;-1;3;1;;;-1;2;20;5;1;109;88;8;660;7;False;29.99;28589
5484;88;858;17;1;5;222;7;27;1;-1;-1;;;3;-1;20;5;1;73;48;8;82;5;False;35.99;3453
5485;87;4247;2;4;4;125;10;27;-1;24;1;;;-1;3;20;1;4;22;112;8;718;7;False;29.99;12174
5486;87;5219;25;3;0;0;4;25;-1;20;-1;;;2;-1;20;3;1;35;1;12;478;7;False;22.99;18546
5487;86;1797;7;1;1;25;4;2;3;-1;-1;;;3;-1;20;5;4;97;76;8;196;8;False;39.99;16119
5488;88;2672;4;2;5;162;7;-1;-1;13;3;;;2;-1;3;-1;1;52;96;6;664;7;False;49.99;23998
5489;87;35864;18;4;4;138;10;27;-1;17;1;;;-1;0;20;1;1;57;21;12;1224;11;False;29.99;48896
5490;87;17061;0;3;5;0;10;27;-1;5;1;;;3;-1;20;5;3;23;45;14;1086;11;False;69.99;44916
5491;89;1532;7;1;1;208;4;24;2;-1;-1;;;3;-1;20;-1;4;24;2;8;100;8;False;25.99;5499
5492;88;7888;4;2;5;0;7;25;-1;13;1;;;2;-1;20;-1;3;40;22;8;586;5;False;49.99;22326
5493;89;13476;21;4;0;0;10;22;-1;24;2;;;-1;-1;20;5;1;106;79;8;592;7;False;19.99;30775
5494;86;6967;17;1;5;0;7;8;3;-1;-1;;;3;-1;20;5;3;55;43;8;733;7;False;35.99;26613
5495;86;1664;4;2;5;222;4;15;-1;24;1;;;2;-1;20;-1;4;70;50;12;112;5;False;49.99;3297
5497;89;265;17;1;5;158;4;27;3;-1;-1;;;2;-1;20;5;4;98;83;4;44;5;False;45.99;1706
5499;88;13931;17;1;5;125;7;27;3;-1;-1;;;-1;-1;20;-1;1;27;5;8;1057;7;False;25.99;39273
5500;87;16010;18;4;4;6;10;27;-1;21;1;;;-1;3;20;5;4;109;88;8;1067;7;False;29.99;24723
5501;89;9970;21;4;0;38;10;27;-1;19;3;;;2;-1;20;5;4;94;73;8;313;7;False;17.99;18810
5502;89;3909;18;4;4;116;10;27;-1;16;1;;;-1;2;20;-1;4;49;28;8;418;3;False;39.99;8682
5503;87;25602;7;1;1;41;4;10;3;-1;-1;;;3;-1;20;-1;4;100;71;12;922;12;False;29.99;77644
5504;86;1452;4;2;5;70;9;8;-1;-1;5;;;1;-1;20;-1;4;43;16;12;136;5;False;27.99;10465
5505;86;4628;2;4;4;120;10;25;-1;17;1;;;-1;2;20;-1;1;71;50;8;340;7;False;35.99;10973
5506;88;700;15;4;5;139;4;15;-1;20;1;;;2;-1;20;1;1;92;75;8;85;5;False;59.99;2272
5508;86;1404;24;1;5;138;-1;-1;-1;-1;-1;;;-1;-1;20;1;1;28;65;6;182;8;False;39.99;14218
5509;89;12933;18;4;4;151;6;27;-1;2;1;;;-1;2;20;0;4;72;51;8;627;5;False;29.99;15742
5510;87;17086;22;4;0;38;10;27;-1;19;5;;;2;-1;20;5;0;83;63;8;944;5;False;17.99;25194
5511;87;6129;4;2;0;13;9;27;-1;24;3;;;3;-1;20;4;4;32;10;8;349;5;False;25.99;16852
5512;86;1186;4;2;5;99;4;27;-1;24;2;;;2;-1;20;-1;1;70;50;12;99;5;False;39.99;6720
5514;89;71006;24;1;5;0;4;11;0;-1;-1;;;-1;-1;20;1;4;9;9;22;1144;11;False;25.99;114116
5515;86;1255;22;4;5;94;3;25;-1;11;0;;;3;-1;3;-1;0;69;43;12;135;5;False;27.99;4471
5517;86;9046;22;4;4;132;10;25;-1;3;3;;;-1;0;20;-1;1;97;76;8;314;7;False;17.99;17642
5518;89;17780;17;1;0;73;9;25;3;-1;-1;;;3;-1;20;5;0;101;81;8;1079;5;False;29.99;31914
5519;88;16948;25;3;4;225;10;27;-1;24;-1;;;-1;0;20;3;4;88;70;8;1097;7;False;27.99;30927
5522;89;12891;4;2;4;0;4;27;-1;19;3;;;-1;0;20;5;1;106;79;8;1141;4;False;29.99;44296
5524;88;4121;18;4;4;123;10;27;-1;16;1;;;-1;2;20;5;4;99;11;10;1027;7;False;29.99;20189
5526;88;33714;14;3;5;0;6;25;-1;9;1;;;3;-1;20;5;4;73;100;10;988;11;False;79.99;26131
5527;88;8791;4;2;0;125;9;27;-1;-1;-1;;;2;-1;20;5;4;11;44;10;813;7;False;25.99;25529
5528;89;39236;21;4;0;157;10;21;-1;19;2;;;2;-1;20;-1;4;9;79;16;962;7;False;9.99;46273
5529;88;18492;0;3;5;153;9;25;-1;5;1;;;3;-1;20;5;3;15;101;12;818;8;False;39.99;35787
5530;87;6924;4;2;0;38;9;27;-1;19;2;;;2;-1;20;0;0;83;63;8;529;5;False;25.99;22708
5531;86;5864;21;4;0;31;-1;-1;-1;-1;-1;;;-1;-1;20;1;4;2;38;6;564;7;False;17.99;29098
5532;86;12043;3;3;5;0;6;15;-1;5;1;;;1;-1;20;1;1;102;68;12;692;7;False;79.99;19865
5533;89;1209;7;1;1;134;3;9;0;-1;-1;;;-1;-1;20;-1;4;42;9;12;51;5;False;39.99;4078
5536;89;50081;4;2;0;222;7;27;-1;19;3;;;2;-1;20;-1;4;60;26;12;1147;11;False;19.99;97370
5537;89;17752;22;4;0;203;10;25;-1;2;2;;;2;-1;20;5;0;13;107;8;1069;7;False;17.99;27786
5538;89;6965;21;4;0;38;10;25;-1;22;1;;;2;-1;20;5;4;49;28;8;363;7;False;12.99;26573
5539;86;10670;22;4;4;157;3;25;-1;3;0;;;-1;0;20;5;4;2;38;6;354;7;False;15.99;20516
5540;86;260;17;1;5;174;9;25;1;-1;-1;;;2;-1;20;-1;4;4;95;12;96;5;False;25.99;4366
5541;86;3265;6;3;5;143;10;27;-1;3;1;;;3;-1;20;0;3;84;12;6;182;7;False;59.99;12771
5542;89;4563;24;1;5;94;10;21;3;-1;-1;;;-1;-1;20;-1;3;17;47;10;905;7;True;39.99;28634
5545;86;102;6;3;2;56;10;27;-1;-1;1;;;1;-1;20;1;1;107;43;6;33;3;False;199.99;441
5546;86;8210;24;1;5;0;4;16;1;-1;-1;;;2;-1;1;5;2;107;95;8;506;12;False;39.99;25546
5547;88;60778;21;4;0;125;10;21;-1;19;2;;;2;-1;20;0;4;66;96;14;1106;10;False;7.99;108963
5548;87;14422;18;4;4;138;10;25;-1;16;1;;;-1;3;20;5;1;32;10;8;1007;7;False;29.99;31331
5550;88;17783;0;3;5;123;10;21;-1;5;1;;;2;-1;20;5;3;66;31;16;649;8;False;39.99;27242
5552;88;1159;15;4;5;178;3;27;-1;19;4;;;3;-1;20;2;1;73;37;12;90;5;False;35.99;5975
5553;86;272;25;3;5;213;4;25;-1;5;-1;;;3;-1;20;-1;2;102;68;12;72;3;False;59.99;1820
5554;87;1708;22;4;0;166;10;25;-1;19;0;;;2;-1;20;0;0;10;86;12;416;5;False;25.99;13160
5555;87;4065;15;4;5;213;10;27;-1;12;1;;;2;-1;20;-1;3;23;54;10;663;7;False;35.99;29310
5557;89;148;4;2;0;0;7;27;-1;24;0;;;-1;-1;20;-1;4;98;77;8;43;3;False;25.99;181
5558;87;893;4;2;0;113;4;8;-1;12;2;;;3;-1;20;4;4;89;71;8;140;5;False;39.99;4737
5559;86;18404;4;2;5;31;7;27;-1;0;3;;;2;-1;20;1;2;45;82;6;600;5;False;89.99;12587
5560;87;14436;22;4;4;101;10;25;-1;0;3;;;-1;0;20;0;0;35;8;8;1117;7;False;17.99;38995
5561;87;21408;15;4;5;178;10;27;-1;20;3;;;2;-1;20;-1;1;105;84;8;946;7;False;27.99;37032
5562;87;8809;19;4;0;0;10;22;-1;19;1;;;2;-1;20;4;4;6;97;8;653;7;False;19.99;20883
5563;86;4621;18;4;4;143;10;27;-1;19;1;;;-1;3;20;-1;4;45;23;8;209;7;False;25.99;9023
5564;89;1542;0;3;5;225;-1;-1;-1;5;1;;;3;-1;20;0;1;38;14;8;188;7;False;69.99;8258
5566;89;122427;7;1;1;208;0;7;1;-1;-1;;;3;-1;20;1;4;46;99;24;1270;12;True;29.99;242420
5567;87;547;8;2;1;162;4;-1;-1;-1;-1;;;3;-1;20;-1;4;23;1;8;46;5;False;49.99;3008
5568;88;5319;2;4;4;162;10;27;-1;19;1;;;-1;2;20;2;4;88;70;8;254;5;False;39.99;10032
5569;86;15472;18;4;4;120;10;15;-1;24;2;;;-1;0;20;-1;1;45;12;12;1056;7;False;27.99;39852
5570;87;13257;4;2;5;162;9;8;-1;26;2;;;2;-1;7;0;1;35;8;8;825;7;False;27.99;42192
5571;86;65794;15;4;5;184;10;27;-1;20;1;;;2;-1;15;5;3;19;102;16;1190;11;True;19.99;90033
5574;87;977;24;1;5;213;4;10;3;-1;-1;;;3;-1;7;-1;1;35;72;6;235;6;False;39.99;10279
5575;87;4104;8;2;5;0;4;27;-1;20;2;;;3;-1;20;0;1;12;106;8;634;7;False;59.99;24621
5576;86;5907;4;2;1;191;4;8;-1;-1;-1;;;2;-1;20;1;4;28;6;8;329;7;False;39.99;11977
5577;87;18313;15;4;5;162;-1;27;-1;20;3;;;2;-1;16;-1;3;105;32;6;747;7;False;25.99;33658
5578;87;6053;4;2;5;213;4;8;-1;3;3;;;2;-1;20;-1;3;23;1;8;1006;11;False;49.99;31047
5580;88;6105;15;4;5;160;4;27;-1;20;1;;;2;-1;20;-1;1;66;49;8;920;7;False;29.99;34649
5581;88;996;2;4;4;120;3;25;-1;24;1;;;-1;3;20;0;4;99;11;10;224;3;False;25.99;13262
5582;89;975;4;2;0;0;7;25;-1;11;3;;;2;-1;20;5;0;101;81;8;99;5;False;35.99;8084
5583;87;22445;21;4;0;0;10;25;-1;21;1;;;2;-1;20;4;0;57;36;8;1010;3;False;19.99;34723
5584;88;1223;24;1;5;132;4;16;3;-1;-1;;;-1;-1;20;-1;2;36;17;8;146;5;False;89.99;3017
5586;87;5761;4;2;0;23;9;27;-1;19;1;;;2;-1;20;1;4;23;1;8;312;11;False;25.99;27512
5587;87;1481;15;4;5;162;-1;25;-1;20;1;;;2;-1;20;-1;4;74;54;8;135;5;False;22.99;9037
5588;87;11432;7;1;1;134;4;27;3;-1;-1;;;3;-1;20;-1;1;37;71;10;593;11;False;29.99;57305
5589;88;2511;25;3;5;56;-1;-1;-1;3;-1;;;3;-1;20;4;4;1;83;12;463;3;False;39.99;18788
5590;89;1764;24;1;5;3;4;11;0;-1;-1;;;-1;-1;20;-1;4;34;13;8;205;4;False;49.99;8381
5591;89;13126;22;4;4;50;10;25;-1;3;5;;;-1;0;20;-1;1;5;99;8;530;5;False;19.99;26773
5593;89;6893;21;4;0;0;10;25;-1;19;2;;;2;-1;20;-1;4;9;62;24;130;6;False;7.99;64722
5594;89;10667;3;3;4;202;6;27;-1;3;1;;;-1;2;20;-1;4;5;99;8;607;3;False;69.99;18495
5595;88;14936;15;4;5;178;4;27;-1;20;1;;;2;-1;7;-1;1;21;109;8;1150;7;False;25.99;40554
5596;88;15266;22;4;4;0;10;25;-1;24;0;;;-1;0;20;0;1;1;96;8;1028;7;False;17.99;78916
5597;87;1501;16;1;5;28;9;27;0;-1;-1;;;2;-1;20;0;4;93;45;20;183;5;False;22.99;7744
5598;89;16994;7;1;1;219;0;24;3;-1;-1;;;3;-1;20;-1;4;94;62;12;734;12;True;29.99;72122
5599;89;4868;21;4;0;166;10;21;-1;24;2;;;2;-1;20;-1;4;60;20;16;1136;7;False;12.99;38414
5601;89;22057;18;4;4;194;10;27;-1;19;1;;;-1;2;20;-1;4;82;62;8;1157;4;False;29.99;42786
5603;88;438;4;2;5;125;9;25;-1;11;5;;;-1;-1;20;-1;1;27;17;4;74;5;False;39.99;4516
5604;86;10916;18;4;4;138;10;15;-1;22;1;;;-1;3;20;-1;4;18;94;12;618;7;False;29.99;15093
5606;86;18131;18;4;4;50;10;27;-1;22;1;;;-1;0;20;-1;1;18;94;12;828;11;True;19.99;39207
5608;87;1834;17;1;5;125;4;-1;0;-1;-1;;;2;-1;20;4;3;22;112;8;235;5;False;49.99;7633
5613;88;1841;16;1;5;138;9;27;1;-1;-1;;;2;-1;20;0;1;0;37;6;53;5;False;29.99;4463
5614;87;6203;4;2;5;162;9;25;-1;11;2;;;2;-1;15;-1;0;105;32;6;300;5;False;49.99;6348
5615;86;2632;3;3;5;138;4;27;-1;5;1;;;1;-1;20;5;1;18;42;10;254;7;False;119.99;5650
5616;86;2540;4;2;0;31;7;8;-1;24;1;;;-1;-1;20;-1;3;20;102;12;196;5;False;59.99;4763
5617;88;297;20;0;0;94;-1;-1;-1;-1;-1;;;-1;-1;20;1;4;36;58;14;28;6;False;29.99;799
5618;87;2734;22;4;0;138;10;27;-1;7;3;;;3;-1;20;0;1;105;8;14;171;5;False;29.99;6176
5619;88;4757;6;3;5;225;10;27;-1;-1;-1;;;-1;-1;20;1;4;88;5;10;716;7;False;49.99;33504
5620;89;5159;16;1;0;0;-1;27;0;-1;-1;;;-1;-1;20;5;1;17;105;8;439;5;False;22.99;21603
5621;89;3139;7;1;1;166;2;25;1;-1;-1;;;-1;-1;20;0;4;34;13;8;1047;8;False;29.99;28409
5623;86;15676;18;4;4;0;10;15;-1;24;1;;;-1;3;19;-1;4;107;82;12;1144;7;False;29.99;41999
5624;89;12703;24;1;5;166;4;11;0;-1;-1;;;-1;-1;20;1;4;98;99;22;563;7;False;29.99;23826
5625;89;1535;16;1;5;100;9;27;0;-1;-1;;;2;-1;20;5;4;98;47;20;114;5;False;22.99;4853
5626;87;17037;22;4;0;73;10;25;-1;0;1;;;3;-1;20;4;0;22;112;8;735;7;False;29.99;19659
5627;88;3265;15;4;5;3;4;15;-1;20;1;;;2;-1;20;-1;1;66;49;8;227;7;False;29.99;14928
5630;89;16634;4;2;4;194;7;27;-1;16;1;;;-1;0;20;-1;4;5;87;12;1195;7;False;29.99;46884
5632;89;15469;18;4;4;138;6;27;-1;3;1;;;-1;3;20;-1;1;101;81;8;584;7;False;29.99;19971
5633;89;143;3;3;2;56;10;27;-1;5;1;;;1;-1;20;6;4;38;14;8;36;4;False;799.99;311
5635;86;53906;24;1;0;225;-1;-1;3;-1;-1;;;2;-1;20;3;4;97;65;12;995;7;False;19.99;62772
5636;89;297;17;1;4;56;9;25;0;-1;-1;;;-1;2;20;-1;4;101;81;8;54;3;False;25.99;5455
5637;88;16118;18;4;4;120;10;27;-1;3;1;;;-1;2;20;1;4;52;31;8;943;7;False;29.99;28908
5638;86;33172;21;4;0;166;10;27;-1;19;2;;;2;-1;20;-1;4;107;76;16;539;11;False;12.99;47772
5639;87;18771;24;1;5;217;3;25;3;-1;-1;;;-1;-1;20;1;1;89;63;12;1197;11;False;25.99;59630
5641;88;8648;21;4;0;206;10;25;-1;19;2;;;2;-1;13;0;4;39;96;24;125;6;False;7.99;52040
5643;87;648;3;3;5;0;4;27;-1;-1;-1;;;-1;-1;20;4;2;12;1;4;104;5;False;179.99;4867
5644;86;27080;7;1;1;219;3;24;3;-1;-1;;;3;-1;20;-1;4;30;108;16;921;12;True;29.99;53501
5645;88;3270;18;4;4;158;6;27;-1;22;1;;;-1;2;20;5;4;40;22;8;704;5;False;29.99;25013
5647;87;40180;4;2;5;213;4;8;-1;26;3;;;2;-1;7;4;4;35;8;8;1070;11;False;29.99;55395
5648;86;4829;18;4;4;0;10;27;-1;24;1;;;-1;0;20;-1;1;55;43;8;681;11;False;39.99;18477
5649;89;11610;6;3;3;203;9;27;-1;20;1;;;3;-1;20;5;4;49;28;8;475;7;False;49.99;14373
5652;87;3424;0;3;5;38;10;27;-1;5;1;;;3;-1;20;4;3;12;106;8;467;7;False;59.99;17933
5653;89;12365;22;4;0;0;3;25;-1;19;0;;;2;-1;20;-1;0;98;77;8;671;5;False;17.99;20651
5654;87;144;15;4;5;178;4;8;-1;3;3;;;2;-1;20;4;2;105;90;4;44;5;False;59.99;2223
5655;87;9128;0;3;5;138;10;27;-1;5;1;;;3;-1;20;5;3;23;106;12;731;11;False;69.99;21758
5657;87;478;4;2;3;0;8;25;-1;-1;-1;;;-1;-1;20;6;2;37;80;6;56;4;False;39.99;6570
5658;88;13345;4;2;5;94;9;25;-1;11;0;;;2;-1;7;-1;4;78;5;6;948;7;False;27.99;44564
5659;88;3042;22;4;0;178;10;27;-1;24;0;;;2;-1;20;0;4;78;58;8;225;5;False;15.99;16157
5661;86;4591;10;1;0;0;4;-1;0;-1;-1;;;2;-1;20;-1;4;18;76;24;197;5;False;19.99;14211
5664;89;29911;18;4;4;194;6;27;-1;3;1;;;-1;2;20;-1;4;75;55;8;1234;7;True;29.99;51019
5665;89;6638;24;1;5;0;4;27;0;-1;-1;;;2;-1;20;-1;3;68;99;10;511;6;False;39.99;21578
5666;89;26183;0;3;5;166;10;-1;-1;5;1;;;3;-1;20;-1;3;21;103;12;1200;7;False;69.99;37616
5667;86;116767;15;4;5;160;10;25;-1;20;1;;;2;-1;20;5;3;18;6;30;1205;11;True;19.99;194193
5668;89;33593;4;2;0;222;7;27;-1;24;2;;;2;-1;20;-1;4;98;77;8;1143;7;False;29.99;72418
5669;88;5010;4;2;0;94;9;8;-1;-1;-1;;;-1;-1;20;0;0;46;24;8;597;5;False;25.99;22922
5670;88;176677;2;4;4;162;10;27;-1;19;1;;;-1;2;20;5;1;39;75;19;1207;7;False;39.99;102668
5671;88;6404;15;4;5;90;10;27;-1;22;1;;;2;-1;12;-1;3;103;33;6;896;7;False;29.99;34325
5674;88;2388;24;1;5;178;10;27;0;-1;-1;;;2;-1;20;5;4;73;37;12;105;5;False;29.99;7745
5675;88;19918;21;4;0;166;10;25;-1;19;2;;;2;-1;20;0;4;39;96;24;150;6;False;7.99;60912
5679;86;14354;11;3;5;0;10;25;-1;22;-1;;;1;-1;20;5;4;55;43;8;888;11;True;27.99;37483
5680;87;1745;24;1;5;0;4;31;2;-1;-1;;;2;-1;20;4;3;35;61;10;89;7;False;39.99;12725
5682;89;13543;21;4;0;0;10;25;-1;19;4;;;2;-1;20;5;4;108;87;8;658;7;False;15.99;31236
5683;89;7953;17;1;5;167;7;27;3;-1;-1;;;2;-1;7;5;1;9;103;8;1133;12;True;29.99;29684
5684;86;336;4;2;0;174;7;27;-1;24;5;;;3;-1;5;-1;1;18;94;12;87;5;False;35.99;5580
5685;87;5604;4;2;5;132;4;-1;-1;-1;-1;;;-1;-1;20;-1;2;86;8;6;442;5;False;59.99;16625
5686;87;5778;24;1;5;6;10;21;1;-1;-1;;;3;-1;20;-1;3;12;106;8;182;7;False;49.99;5173
5688;89;5013;22;4;5;166;3;25;-1;2;3;;;-1;-1;20;-1;2;98;77;8;494;5;False;39.99;19516
5689;86;13926;7;1;1;134;4;27;3;-1;-1;;;3;-1;20;-1;4;55;30;12;649;8;False;29.99;49434
5691;87;3699;22;4;0;125;10;25;-1;3;5;;;2;-1;20;5;4;110;8;5;406;5;False;12.99;19910
5692;87;8008;18;4;4;50;10;27;-1;16;1;;;-1;3;20;5;1;57;36;8;1097;11;False;29.99;33338
5693;89;17438;15;4;5;158;10;21;-1;20;2;;;2;-1;16;-1;1;72;51;8;1010;7;False;22.99;37602
5694;86;2799;4;2;5;222;7;8;-1;19;2;;;3;-1;20;-1;1;4;95;12;148;5;False;49.99;5094
5696;89;1157;24;1;5;120;10;21;3;-1;-1;;;-1;-1;20;-1;3;42;2;16;119;6;False;29.99;3411
5697;87;8534;4;2;0;138;9;25;-1;-1;0;;;2;-1;20;5;4;16;110;8;524;7;False;39.99;26075
5699;86;2151;15;4;5;162;4;27;-1;20;1;;;3;-1;20;-1;4;70;50;12;154;5;False;39.99;3985
5700;86;1939;7;1;1;0;4;10;3;-1;-1;;;3;-1;20;-1;0;102;25;6;214;8;False;49.99;7664
5701;86;3828;15;4;5;94;4;27;-1;20;1;;;2;-1;20;-1;4;43;16;12;139;5;False;25.99;6201
5702;86;6456;22;4;0;23;10;27;-1;-1;0;;;2;-1;20;1;4;2;38;6;896;7;False;17.99;44700
5703;87;11652;2;4;4;50;9;27;-1;3;1;;;-1;3;20;0;3;47;11;12;1137;7;False;39.99;45768
5705;86;2115;24;1;5;225;4;16;0;-1;-1;;;2;-1;20;-1;4;102;4;18;115;5;False;29.99;6195
5706;87;98488;0;3;5;0;10;21;-1;5;1;;;2;-1;20;5;3;53;106;24;1233;12;False;39.99;202875
5707;87;21623;4;2;5;0;9;8;-1;20;2;;;2;-1;9;0;1;79;59;8;910;11;False;29.99;54680
